kind,lat,lon
surveillance,28.5799176,77.2012469
surveillance,28.5798352,77.2024718
surveillance,28.5798397,77.2024905
surveillance,28.5445812,77.1590186
surveillance,28.5581847,77.1723362
surveillance,28.5693241,77.1899836
surveillance,28.5796241,77.1989619
surveillance,28.5676413,77.1890672
surveillance,28.5794958,77.1898259
surveillance,28.558168,77.1723296
surveillance,28.5621173,77.1695427
surveillance,28.5798431,77.2024899
surveillance,28.5792465,77.1901521
surveillance,28.5424902,77.1547974
surveillance,28.5583881,77.1734774
surveillance,28.5692981,77.1899779
surveillance,28.5678649,77.1892975
surveillance,28.5477203,77.1621605
surveillance,28.5798468,77.2024892
surveillance,28.5794998,77.1898395
surveillance,28.5792424,77.1901408
surveillance,28.5797858,77.1988695
surveillance,28.5796226,77.1989396
surveillance,28.5792378,77.1901421
surveillance,28.5797845,77.1988566
surveillance,28.5700786,77.1897728
surveillance,28.5794483,77.2145624
surveillance,28.5795047,77.2076836
surveillance,28.5445748,77.1590125
surveillance,28.5798363,77.2024904
surveillance,28.579918,77.2012766
surveillance,28.5798348,77.2024827
surveillance,28.5792723,77.1898209
surveillance,28.5700984,77.1897807
surveillance,28.5795144,77.19006
surveillance,28.5796178,77.1989403
surveillance,28.5794155,77.1941655
surveillance,28.5798583,77.2039852
surveillance,28.5795358,77.1963077
surveillance,28.579962,77.2025883
surveillance,28.5799425,77.2012756
surveillance,28.5700896,77.1897746
surveillance,28.5792796,77.1898305
surveillance,28.5798394,77.2024712
surveillance,28.5792309,77.1899288
surveillance,28.5572554,77.1688274
surveillance,28.5571733,77.1683835
surveillance,28.5735823,77.1898919
surveillance,28.5621131,77.1695363
surveillance,28.57961,77.1989485
surveillance,28.5658145,77.1764134
surveillance,28.570079,77.1897599
surveillance,28.5445819,77.1590186
surveillance,28.542485,77.1547811
surveillance,28.553524,77.1662177
surveillance,28.5792334,77.1899331
surveillance,28.5558097,77.1673401
surveillance,28.5791734,77.2102047
surveillance,28.5793568,77.209948
surveillance,28.5799237,77.2024856
surveillance,28.5735859,77.1897809
surveillance,28.558726,77.1715381
surveillance,28.5678525,77.1892964
surveillance,28.5795146,77.1962992
surveillance,28.5459213,77.156997
surveillance,28.5572455,77.1688247
surveillance,28.5445766,77.1590139
surveillance,28.542494,77.154786
surveillance,28.5676542,77.1890688
surveillance,28.5592637,77.1709462
surveillance,28.5799306,77.2024877
surveillance,28.5658588,77.1764699
surveillance,28.5592742,77.1709547
surveillance,28.5458926,77.1569768
surveillance,28.5587593,77.171457
surveillance,28.5425059,77.1547915
surveillance,28.5445752,77.1590177
surveillance,28.579351,77.2099339
surveillance,28.5693447,77.1899854
surveillance,28.5558067,77.1673398
surveillance,28.5796205,77.1989542
surveillance,28.6045907,77.151769
surveillance,28.5693798,77.2057823
surveillance,28.6039007,77.1561629
surveillance,28.6053434,77.1461739
surveillance,28.5706304,77.1830506
surveillance,28.5696328,77.1886256
surveillance,28.6049627,77.1493066
surveillance,28.6073473,77.141438
surveillance,28.5693792,77.2057913
surveillance,28.575137,77.1778862
surveillance,28.6054413,77.1461801
surveillance,28.5909807,77.1682558
surveillance,28.6470259,77.126341
surveillance,28.6146403,77.1365976
surveillance,28.5704847,77.1836383
surveillance,28.5902303,77.1685141
surveillance,28.6043416,77.1526821
surveillance,28.6255617,77.1346608
surveillance,28.5694342,77.2048213
surveillance,28.5706449,77.1830595
surveillance,28.5695034,77.204014
surveillance,28.5707062,77.1831361
surveillance,28.570724,77.1831393
surveillance,28.5708985,77.1822982
surveillance,28.6473841,77.1262891
surveillance,28.5698519,77.1861664
surveillance,28.5699656,77.1862452
surveillance,28.5911738,77.1680516
surveillance,28.6305804,77.1326955
surveillance,28.6094693,77.139825
surveillance,28.6062241,77.143323
surveillance,28.5911466,77.1680564
surveillance,28.6146279,77.136599
surveillance,28.5909771,77.1682413
surveillance,28.6473549,77.1261925
surveillance,28.5699363,77.1861702
surveillance,28.6305722,77.1326941
surveillance,28.6048742,77.1492937
surveillance,28.6094732,77.1398236
surveillance,28.5981777,77.1637609
surveillance,28.6062338,77.1433034
surveillance,28.6062359,77.1433144
surveillance,28.5735283,77.1791989
surveillance,28.6061053,77.1432461
surveillance,28.5706988,77.1831291
surveillance,28.598228,77.1638367
surveillance,28.6044626,77.1526994
surveillance,28.5856123,77.17171
surveillance,28.5902385,77.1685117
surveillance,28.6074078,77.1415024
surveillance,28.5911968,77.1680438
surveillance,28.569653,77.1886281
surveillance,28.6303738,77.2236712
surveillance,28.6304031,77.2236374
surveillance,28.6303756,77.2236686
surveillance,28.6316071,77.217268
surveillance,28.6315672,77.2165244
surveillance,28.6310838,77.2156943
surveillance,28.6322751,77.2183738
surveillance,28.6316033,77.2168133
surveillance,28.6313132,77.2161377
surveillance,28.6310934,77.2161654
surveillance,28.6316017,77.2168068
surveillance,28.6314066,77.2163079
surveillance,28.6314037,77.2162993
surveillance,28.6309249,77.2152607
surveillance,28.6322271,77.2181038
surveillance,28.630874,77.2156485
surveillance,28.6310564,77.2160513
surveillance,28.6322813,77.2183784
surveillance,28.6322959,77.2173313
surveillance,28.6317257,77.2170526
surveillance,28.6319462,77.2172682
surveillance,28.6310993,77.2161658
surveillance,28.6322629,77.2181292
surveillance,28.6316014,77.2168088
surveillance,28.6318646,77.217015
surveillance,28.6303756,77.2176728
surveillance,28.6295119,77.2193467
surveillance,28.6294912,77.219346
surveillance,28.6295334,77.2193477
surveillance,28.6295644,77.2193806
surveillance,28.6336607,77.2174689
surveillance,28.6333684,77.2207568
surveillance,28.6336313,77.2205276
surveillance,28.6334113,77.2208794
surveillance,28.6330048,77.2172663
surveillance,28.6340943,77.2197589
surveillance,28.6334092,77.2208655
surveillance,28.6337389,77.2218988
surveillance,28.6338461,77.2200396
surveillance,28.6330062,77.2172699
surveillance,28.6338689,77.2194583
surveillance,28.6338997,77.219682
surveillance,28.6337973,77.220361
surveillance,28.6337967,77.220359
surveillance,28.6335292,77.2209119
surveillance,28.6334141,77.2220229
surveillance,28.6337327,77.2223694
surveillance,28.6334069,77.2220241
surveillance,28.6339227,77.2178702
surveillance,28.6329846,77.2172466
surveillance,28.6336649,77.2174698
surveillance,28.6338479,77.2200357
surveillance,28.632989,77.2172504
surveillance,28.6322946,77.2173322
surveillance,28.6336127,77.2221195
surveillance,28.6336156,77.2221388
surveillance,28.6329357,77.2212989
surveillance,28.6329366,77.2209155
surveillance,28.6333222,77.2213073
surveillance,28.633223,77.2210592
surveillance,28.6329279,77.2213004
surveillance,28.6329338,77.2209153
surveillance,28.6328742,77.2209283
surveillance,28.6328703,77.2209247
surveillance,28.632293,77.2207669
surveillance,28.5684545,77.2214261
surveillance,28.568447,77.2214243
surveillance,28.5683208,77.2231321
surveillance,28.5683218,77.2231276
surveillance,28.6030362,77.1908837
surveillance,28.602339,77.1927308
surveillance,28.6044329,77.1985345
surveillance,28.6061639,77.2178567
surveillance,28.6064048,77.2189344
surveillance,28.5763327,77.1127899
surveillance,28.5763268,77.1128098
surveillance,28.6033365,77.1835509
surveillance,28.6021107,77.1804597
surveillance,28.6040325,77.1850481
surveillance,28.6001241,77.1768507
surveillance,28.6022583,77.1809919
surveillance,28.6033179,77.1837568
surveillance,28.6023839,77.1935705
surveillance,28.6099589,77.2248156
surveillance,28.5991449,77.1750063
surveillance,28.5900459,77.1560308
surveillance,28.595328,77.1679191
surveillance,28.6038174,77.2115861
surveillance,28.6099093,77.2243402
surveillance,28.6041955,77.2118962
surveillance,28.5806761,77.1240096
surveillance,28.6033397,77.1837611
surveillance,28.5694598,77.1974088
surveillance,28.5717383,77.2183846
surveillance,28.5697104,77.1855313
surveillance,28.5719318,77.2179702
surveillance,28.5717574,77.2182362
surveillance,28.5687218,77.189669
surveillance,28.5679915,77.2206866
surveillance,28.5717026,77.2184673
surveillance,28.5695152,77.2039038
surveillance,28.5685236,77.2205744
surveillance,28.5693086,77.1894406
surveillance,28.5691974,77.2196809
surveillance,28.5671354,77.1888356
surveillance,28.5685215,77.2205219
surveillance,28.5709393,77.2163486
surveillance,28.5696358,77.2210499
surveillance,28.5717376,77.2183879
surveillance,28.5719787,77.2179823
surveillance,28.5702228,77.2216223
surveillance,28.5695182,77.2039015
surveillance,28.5697341,77.2197734
surveillance,28.5717748,77.2181891
surveillance,28.5671395,77.1888363
surveillance,28.5679451,77.2200406
surveillance,28.5693283,77.2232702
surveillance,28.569732,77.2197238
surveillance,28.5693955,77.2200602
surveillance,28.5698211,77.2192491
surveillance,28.5693859,77.2057878
surveillance,28.5694594,77.1974004
surveillance,28.5693002,77.2233937
surveillance,28.5675832,77.2212863
surveillance,28.5696572,77.2209952
surveillance,28.5703545,77.2191502
surveillance,28.5697303,77.2197877
surveillance,28.5713931,77.2192248
surveillance,28.5690522,77.1928806
surveillance,28.5697094,77.185526
surveillance,28.5713846,77.2190432
surveillance,28.5717386,77.2183793
surveillance,28.5714292,77.2192407
surveillance,28.5675739,77.2213088
surveillance,28.5697573,77.2203223
surveillance,28.567927,77.2200611
surveillance,28.5679241,77.2209359
surveillance,28.5717828,77.2181651
surveillance,28.5691732,77.1949586
surveillance,28.5693264,77.2233103
surveillance,28.5697294,77.2197676
surveillance,28.5690597,77.1927519
surveillance,28.5696456,77.2210519
surveillance,28.5697603,77.2202204
surveillance,28.5679279,77.2209321
surveillance,28.6333897,77.2214661
surveillance,28.6317054,77.2220404
surveillance,28.6317491,77.2219288
surveillance,28.6333335,77.2213419
surveillance,28.6333624,77.221403
surveillance,28.6345077,77.2191116
surveillance,28.6313653,77.2202514
surveillance,28.6313883,77.2203328
surveillance,28.6345102,77.219113
surveillance,28.634579,77.2190985
surveillance,28.6315128,77.2206225
surveillance,28.631839,77.2210821
surveillance,28.6345041,77.2191038
surveillance,28.6318687,77.2210355
surveillance,28.6318418,77.2209724
surveillance,28.631462,77.2206123
surveillance,28.6311363,77.222566
surveillance,28.6345744,77.2190955
surveillance,28.6318288,77.2209897
surveillance,28.6317492,77.2211939
surveillance,28.6318632,77.2210201
surveillance,28.5687477,77.220268
surveillance,28.5686847,77.2202646
surveillance,28.588769,77.1864382
surveillance,28.5934587,77.1891943
surveillance,28.575679,77.1973524
surveillance,28.5781723,77.1952029
surveillance,28.5778234,77.1951805
surveillance,28.5756667,77.1973295
surveillance,28.590446,77.1732413
surveillance,28.5756795,77.1973508
surveillance,28.5872027,77.1889434
surveillance,28.5756817,77.1973502
surveillance,28.5866199,77.1902193
surveillance,28.5794509,77.1935281
surveillance,28.5756668,77.19733
surveillance,28.5764985,77.1950768
surveillance,28.5842938,77.1923079
surveillance,28.590123,77.1774529
surveillance,28.5871948,77.1889368
surveillance,28.5923765,77.1882106
surveillance,28.5887743,77.1864269
surveillance,28.5794483,77.1935258
surveillance,28.586621,77.1902192
surveillance,28.5757702,77.1973378
surveillance,28.5756671,77.197331
surveillance,28.5855645,77.1918933
surveillance,28.579451,77.1935265
surveillance,28.5781692,77.1952012
surveillance,28.5934511,77.189196
surveillance,28.575668,77.19733
surveillance,28.5794533,77.1935278
surveillance,28.5756809,77.1973525
surveillance,28.5904403,77.173228
surveillance,28.5855715,77.1918773
surveillance,28.6001842,77.1836846
surveillance,28.5989106,77.1863808
surveillance,28.5758794,77.1973377
surveillance,28.5779538,77.1962217
surveillance,28.5781755,77.1952043
surveillance,28.5781704,77.1952018
surveillance,28.5901266,77.1774554
surveillance,28.5989166,77.186371
surveillance,28.5778266,77.1951808
surveillance,28.5781302,77.1951519
surveillance,28.6001823,77.1836904
surveillance,28.5757705,77.1973366
surveillance,28.571681,77.2211421
surveillance,28.5701295,77.2209601
surveillance,28.5682862,77.2211843
surveillance,28.566881,77.2209959
surveillance,28.5684332,77.2184273
surveillance,28.5682305,77.2213984
surveillance,28.5689747,77.2210118
surveillance,28.5682141,77.2213972
surveillance,28.566629,77.2208043
surveillance,28.5684093,77.2175368
surveillance,28.5681447,77.2213952
surveillance,28.5680766,77.2173357
surveillance,28.5684018,77.2181938
surveillance,28.5703538,77.221
surveillance,28.5694425,77.220859
surveillance,28.5662408,77.2206456
surveillance,28.5684041,77.2181902
surveillance,28.5659105,77.2204439
surveillance,28.567191,77.2214494
surveillance,28.5709239,77.2210475
surveillance,28.5695503,77.2210493
surveillance,28.5677051,77.2190321
surveillance,28.5677057,77.2173432
surveillance,28.5683801,77.2185791
surveillance,28.568448,77.2214252
surveillance,28.5670463,77.221063
surveillance,28.5651052,77.2199156
surveillance,28.567119,77.2210888
surveillance,28.5676642,77.2182974
surveillance,28.5712075,77.2210359
surveillance,28.5662099,77.2206196
surveillance,28.5670545,77.2210825
surveillance,28.5677043,77.2190004
surveillance,28.5668658,77.2209956
surveillance,28.5659103,77.2204446
surveillance,28.5677023,77.2173528
surveillance,28.5691185,77.2201111
surveillance,28.5683933,77.217722
surveillance,28.5684259,77.219237
surveillance,28.5680707,77.2173372
surveillance,28.5651492,77.2200023
surveillance,28.5660897,77.2205647
surveillance,28.5676353,77.2213432
surveillance,28.5684482,77.219734
surveillance,28.5672422,77.221342
surveillance,28.5683861,77.2178185
surveillance,28.5651498,77.220006
surveillance,28.5684051,77.2181055
surveillance,28.5651492,77.2200023
surveillance,28.5701449,77.2209593
surveillance,28.5694658,77.2210464
surveillance,28.5684256,77.2192008
surveillance,28.5651562,77.2200023
surveillance,28.5714339,77.2211841
surveillance,28.5700797,77.2209617
surveillance,28.5684398,77.219612
surveillance,28.5683643,77.221188
surveillance,28.5677015,77.2181487
surveillance,28.568373,77.2178319
surveillance,28.5669899,77.2210565
surveillance,28.5683947,77.2177184
surveillance,28.5669456,77.2210363
surveillance,28.5692657,77.2206271
surveillance,28.5697224,77.2197597
surveillance,28.5716997,77.2211578
surveillance,28.5675485,77.2183829
surveillance,28.5681517,77.2213948
surveillance,28.5710437,77.221055
surveillance,28.5675482,77.2183757
surveillance,28.5684448,77.2214235
surveillance,28.5684267,77.2175437
surveillance,28.5683838,77.2185783
surveillance,28.5664297,77.220754
surveillance,28.5712052,77.2210419
surveillance,28.567706,77.2173419
surveillance,28.5684064,77.2181892
surveillance,28.5683809,77.221165
surveillance,28.5689699,77.2213434
surveillance,28.5689756,77.2212629
surveillance,28.5689483,77.2210853
surveillance,28.5747232,77.2098964
surveillance,28.5747222,77.209895
surveillance,28.5739173,77.2101823
surveillance,28.5750145,77.2097982
surveillance,28.5741192,77.2098776
surveillance,28.5743139,77.2098384
surveillance,28.5750139,77.2097939
surveillance,28.5751195,77.2099015
surveillance,28.5748362,77.20974
surveillance,28.5741931,77.2101547
surveillance,28.5751264,77.2098846
surveillance,28.5739252,77.21018
surveillance,28.574801,77.2101272
surveillance,28.5740328,77.2098678
surveillance,28.5741442,77.2098882
surveillance,28.5747999,77.2101294
surveillance,28.6566841,77.2250203
surveillance,28.6564388,77.2254722
surveillance,28.6565895,77.2266901
surveillance,28.6566407,77.2257784
surveillance,28.6565637,77.2275415
surveillance,28.6566221,77.2261499
surveillance,28.656662,77.2255618
surveillance,28.6565814,77.2268999
surveillance,28.6564187,77.2261921
surveillance,28.6562781,77.2282709
surveillance,28.6563939,77.2265551
surveillance,28.6562962,77.2275341
surveillance,28.6563757,77.226887
surveillance,28.6691676,77.2294683
surveillance,28.6563131,77.2321097
surveillance,28.6563131,77.2321097
surveillance,28.6683947,77.2284424
surveillance,28.6678641,77.2291101
surveillance,28.6590608,77.2259207
surveillance,28.6590648,77.2259207
surveillance,28.6590513,77.2259204
surveillance,28.6660186,77.3099611
surveillance,28.650384,77.3158738
surveillance,28.6504341,77.3158264
surveillance,28.6689493,77.2324267
surveillance,28.6689525,77.2324371
activity,28.4307541,77.2965476
activity,28.43099,77.296376
activity,28.4028689,77.2755056
activity,28.4318132,77.3197388
activity,28.4099595,77.3156263
activity,28.505296,77.229277
activity,28.5153806,77.2502919
activity,28.499764,77.2370308
activity,28.5006269,77.2353368
activity,28.5242932,77.2554862
activity,28.5248112,77.2543763
activity,28.4549609,77.3156192
activity,28.455192,77.3158231
activity,28.4336483,77.3225453
activity,28.4333135,77.3213816
activity,28.4137191,77.3264262
activity,28.4139784,77.3139529
activity,28.4018389,77.3159064
activity,28.4501324,77.2833462
activity,28.5084236,77.2510098
activity,28.5094144,77.2639663
activity,28.5108396,77.2650253
activity,28.4302171,77.22613
activity,28.4168782,77.3219915
activity,28.4697054,77.3073898
activity,28.4948019,77.2291798
activity,28.4006808,77.3184109
activity,28.412628,77.3361157
activity,28.5169615,77.2271789
activity,28.516561,77.2272104
activity,28.5167524,77.2271259
activity,28.5161687,77.227032
activity,28.495939,77.3031081
activity,28.5117081,77.243271
activity,28.4945252,77.3035906
activity,28.503064,77.2807203
activity,28.5240537,77.2296458
activity,28.524724,77.2558837
activity,28.5189199,77.2788805
activity,28.5024032,77.2826168
activity,28.5190205,77.2788142
activity,28.4959778,77.303221
activity,28.5139992,77.2328778
activity,28.5141173,77.2327466
activity,28.4807306,77.3264789
activity,28.5146161,77.2313533
activity,28.5191896,77.2281724
activity,28.5173085,77.2273488
activity,28.5022791,77.2836851
activity,28.4990295,77.2950882
activity,28.4220829,77.3257704
activity,28.4921105,77.3186247
activity,28.5152024,77.2264024
activity,28.5031493,77.2805611
activity,28.5012251,77.2890164
activity,28.5133292,77.235073
activity,28.513712,77.2344806
activity,28.5133862,77.2350946
activity,28.5138568,77.23383
activity,28.5137441,77.2342597
activity,28.5008909,77.3015445
activity,28.5247002,77.2369691
activity,28.5233637,77.2312756
activity,28.5178095,77.2796714
activity,28.501324,77.3010313
activity,28.5206661,77.2795214
activity,28.524544,77.2544258
activity,28.5193361,77.2786078
activity,28.5211592,77.2797816
activity,28.524779,77.2747484
activity,28.5167946,77.2543471
activity,28.515532,77.2275507
activity,28.5100205,77.3355601
activity,28.4986996,77.2954384
activity,28.5130176,77.2371445
activity,28.5030427,77.3004691
activity,28.5029525,77.3004796
activity,28.5031506,77.3004744
activity,28.4301046,77.3159958
activity,28.4448951,77.3087509
activity,28.5230722,77.2767679
activity,28.4428618,77.3117411
activity,28.5203046,77.2289059
activity,28.4232884,77.311025
activity,28.5043828,77.2422016
activity,28.4975136,77.3167916
activity,28.424027,77.3025404
activity,28.4478869,77.2476438
activity,28.4938055,77.2674157
activity,28.4954606,77.3248433
activity,28.4945193,77.3260089
activity,28.4925874,77.3261344
activity,28.4930183,77.3260786
activity,28.4953996,77.3253477
activity,28.5024431,77.299147
activity,28.5031249,77.3004895
activity,28.5001319,77.3125324
activity,28.4982105,77.3023043
activity,28.5000255,77.3130002
activity,28.4967408,77.3029115
activity,28.4982037,77.3046099
activity,28.4962951,77.3238529
activity,28.495975,77.3242539
activity,28.4948786,77.3248662
activity,28.4308242,77.2963555
activity,28.5007931,77.3015786
activity,28.4973534,77.3220285
activity,28.5034886,77.3003552
activity,28.500216,77.3127708
activity,28.4973912,77.3035107
activity,28.4942947,77.3252205
activity,28.495666,77.3247549
activity,28.4952971,77.3249023
activity,28.4952725,77.3249863
activity,28.4945133,77.325111
activity,28.4949929,77.3252325
activity,28.4944492,77.3255522
activity,28.4946147,77.3256146
activity,28.4945557,77.3256489
activity,28.485442,77.3446418
activity,28.4978767,77.3207839
activity,28.5006244,77.3139116
activity,28.5007488,77.3138746
activity,28.5000227,77.3130157
activity,28.5000516,77.3130875
activity,28.4120584,77.3191337
activity,28.4083101,77.3189754
activity,28.4117893,77.3199143
activity,28.4106429,77.3201412
activity,28.4098134,77.319889
activity,28.4091259,77.3198271
activity,28.4701542,77.3071335
activity,28.4700504,77.3074098
activity,28.4691969,77.3075412
activity,28.4701023,77.307273
activity,28.4693242,77.307383
activity,28.4695694,77.3075493
activity,28.4698241,77.3072998
activity,28.4693337,77.3070638
activity,28.4698382,77.307206
activity,28.4697463,77.3071979
activity,28.4694586,77.3074661
activity,28.4695152,77.3072006
activity,28.4695364,77.307045
activity,28.4694908,77.3069544
activity,28.4699632,77.3073079
activity,28.4694751,77.3073749
activity,28.4694539,77.3072864
activity,28.4698477,77.3069699
activity,28.4058634,77.3094451
activity,28.4027297,77.2993207
activity,28.4023604,77.3002843
activity,28.4031206,77.3473843
activity,28.5016903,77.2862171
activity,28.4983551,77.2832118
activity,28.5018231,77.287411
activity,28.4988464,77.2811974
activity,28.4977164,77.2829832
activity,28.5011412,77.2892667
activity,28.4985282,77.2846652
activity,28.4978145,77.2841868
activity,28.5022274,77.283947
activity,28.497293,77.2831806
activity,28.5014451,77.2836
activity,28.4969186,77.2841975
activity,28.5001477,77.2868104
activity,28.5005798,77.2871653
activity,28.5010148,77.28499
activity,28.500597,77.2865857
activity,28.4999433,77.2870891
activity,28.5001039,77.2901875
activity,28.500069,77.2914122
activity,28.5009485,77.2868292
activity,28.4868718,77.2898222
activity,28.4840103,77.2842362
activity,28.4831353,77.2860833
activity,28.4985939,77.296431
activity,28.5032926,77.2923163
activity,28.5005036,77.2906547
activity,28.4999846,77.2916442
activity,28.4972731,77.2923232
activity,28.4978651,77.2927732
activity,28.4986061,77.2916389
activity,28.4986558,77.2909004
activity,28.4965873,77.282637
activity,28.501959,77.2852871
activity,28.5003189,77.2853217
activity,28.4864559,77.283031
activity,28.5049311,77.2715618
activity,28.5116544,77.2654014
activity,28.511913,77.2663067
activity,28.5122951,77.2666885
activity,28.5111474,77.237689
activity,28.5104942,77.232405
activity,28.5138331,77.2361004
activity,28.4611696,77.2840149
activity,28.4611472,77.2844656
activity,28.4995429,77.2894644
activity,28.4028131,77.2753941
activity,28.4031537,77.2718007
activity,28.4501032,77.2871113
activity,28.4511065,77.284418
activity,28.4511165,77.2867045
activity,28.5249774,77.2351102
activity,28.5249741,77.2372587
activity,28.5016344,77.2476048
activity,28.4965144,77.2369498
activity,28.5003698,77.2265802
activity,28.5004187,77.2266022
activity,28.5003144,77.2272305
activity,28.5044318,77.3204684
activity,28.5045209,77.3208606
activity,28.4951113,77.3244515
activity,28.4975864,77.31833
activity,28.4956735,77.2488368
activity,28.4909945,77.2466068
activity,28.489443,77.2484188
activity,28.4896575,77.2989652
activity,28.5242292,77.2918416
activity,28.5240125,77.2919066
activity,28.5175593,77.2799407
activity,28.5234849,77.2913127
activity,28.5235777,77.2915783
activity,28.4494553,77.3264418
activity,28.4494643,77.3264351
activity,28.5112582,77.2634592
activity,28.4045047,77.2654694
activity,28.410296,77.2363892
activity,28.423539,77.3141933
activity,28.4197636,77.3119799
activity,28.423563,77.2716655
activity,28.4179796,77.2777655
activity,28.4178334,77.2800268
activity,28.4222519,77.271843
activity,28.4242727,77.2999991
activity,28.4310478,77.2966045
activity,28.4087698,77.2816764
activity,28.5231978,77.2923383
activity,28.4293774,77.3016868
activity,28.4395345,77.2982064
activity,28.4502566,77.298827
activity,28.4437814,77.3037426
activity,28.4204769,77.3057661
activity,28.4147128,77.2968109
activity,28.4162792,77.3006133
activity,28.4149496,77.3050984
activity,28.4373662,77.3174113
activity,28.4359603,77.3152256
activity,28.4308441,77.3219754
activity,28.4455241,77.3137852
activity,28.4416127,77.3135406
activity,28.4381481,77.3230345
activity,28.4340188,77.3237631
activity,28.4050394,77.3170001
activity,28.4082266,77.3139512
activity,28.4139042,77.3140199
activity,28.4055422,77.3193911
activity,28.4152676,77.3231327
activity,28.4069709,77.3291679
activity,28.4133295,77.3272336
activity,28.3997014,77.3318778
activity,28.3996212,77.3305134
activity,28.3999917,77.3291412
activity,28.3998176,77.3029391
activity,28.4001296,77.3021596
activity,28.4076166,77.2977256
activity,28.4183896,77.2891138
activity,28.4461842,77.2827984
activity,28.4501456,77.2856495
activity,28.4477742,77.2823133
activity,28.4234495,77.28811
activity,28.4020605,77.2807249
activity,28.4995646,77.2381647
activity,28.4623939,77.3152141
activity,28.4165103,77.2903432
activity,28.5185113,77.2945453
activity,28.5176425,77.2949662
activity,28.5030487,77.2824615
activity,28.5031534,77.2835845
activity,28.5248488,77.2550094
activity,28.5128799,77.2450364
activity,28.51297,77.2438377
activity,28.508774,77.2988004
activity,28.5160124,77.2810359
activity,28.5085245,77.2975809
activity,28.4864168,77.2896793
activity,28.5205666,77.2950401
activity,28.5211279,77.2947427
activity,28.52089,77.2948616
activity,28.4342949,77.3242096
activity,28.4342916,77.3244236
activity,28.5028565,77.294325
activity,28.4955033,77.2872057
activity,28.469632,77.3072458
activity,28.4826757,77.3115394
activity,28.4837212,77.2893564
activity,28.523219,77.237089
activity,28.4054142,77.3259069
activity,28.4071898,77.3272438
activity,28.4087524,77.3136862
activity,28.463139,77.289574
activity,28.5101796,77.2656855
activity,28.5122634,77.2653507
activity,28.5127484,77.2660559
activity,28.5148083,77.2653159
activity,28.5168204,77.2241584
activity,28.5208139,77.2266679
activity,28.5090292,77.3013476
activity,28.5087546,77.3363101
activity,28.5096189,77.3280037
activity,28.432414,77.3073597
activity,28.5242953,77.2307245
activity,28.500559,77.3156826
activity,28.4952081,77.3179917
activity,28.4975434,77.3168125
activity,28.4047736,77.2542179
activity,28.5058378,77.2519272
activity,28.5044212,77.2505942
activity,28.511313,77.2502214
activity,28.4921886,77.3254973
activity,28.5064858,77.3322373
activity,28.5049303,77.3226097
activity,28.5074544,77.3303522
activity,28.4508042,77.2738295
activity,28.4607668,77.2858307
activity,28.4501668,77.2827789
activity,28.525083,77.2352698
activity,28.4174317,77.3013198
activity,28.4949637,77.2879558
activity,28.492145,77.2965464
activity,28.4816545,77.2982079
activity,28.4937114,77.2958981
activity,28.5062487,77.2468664
activity,28.496128,77.2363978
activity,28.4128421,77.3376048
activity,28.4936384,77.2470105
activity,28.4963755,77.2482861
activity,28.496297,77.2484409
activity,28.4954355,77.2450031
activity,28.4970707,77.2495081
activity,28.4970995,77.2493058
activity,28.4972213,77.2493597
activity,28.4955663,77.2483719
activity,28.4972041,77.2454549
activity,28.4973943,77.2454956
activity,28.523588,77.2935327
activity,28.4289323,77.2244784
activity,28.4928275,77.2372785
activity,28.515913,77.2500332
activity,28.4953977,77.2376956
activity,28.6067575,76.9396906
activity,28.5704851,76.9036618
activity,28.551102,76.8999464
activity,28.552763,76.9075424
activity,28.5705987,76.9072214
activity,28.570448,76.9072107
activity,28.5703019,76.9071195
activity,28.5706835,76.9074628
activity,28.5705375,76.9074736
activity,28.5754339,76.9121402
activity,28.6024715,76.9317444
activity,28.5602327,76.8655177
activity,28.5772027,76.8627175
activity,28.6304673,76.9685752
activity,28.633421,76.953435
activity,28.6331399,76.9537195
activity,28.611965,76.869989
activity,28.6195998,76.8689176
activity,28.6272241,76.8970511
activity,28.537076,76.9225981
activity,28.6105235,76.974704
activity,28.5959261,76.9650266
activity,28.5353504,76.9267325
activity,28.5481487,76.8989142
activity,28.6024121,76.9318874
activity,28.5507022,76.9055948
activity,28.6136195,76.9274623
activity,28.620259,76.9741432
activity,28.619216,76.9322731
activity,28.5945042,76.9104597
activity,28.5945364,76.908743
activity,28.5942322,76.9074879
activity,28.5820353,76.877461
activity,28.628128,76.9652916
activity,28.5500588,76.9297462
activity,28.6188669,76.8719591
activity,28.6177399,76.8773898
activity,28.6245994,76.8671914
activity,28.6022732,76.9704316
activity,28.5991379,76.9678597
activity,28.636867,77.0934463
activity,28.636705,77.0965516
activity,28.6365657,77.0973217
activity,28.6114104,76.9877135
activity,28.5910461,77.037474
activity,28.5790955,77.0552344
activity,28.5959237,77.0290084
activity,28.5436162,77.0668071
activity,28.5733376,77.0639396
activity,28.590917,77.0580608
activity,28.588872,77.0622043
activity,28.5892292,77.0563222
activity,28.5902843,77.0589614
activity,28.5862318,77.057073
activity,28.6361048,77.0652214
activity,28.6379881,77.0662943
activity,28.6390596,77.0747469
activity,28.6297371,77.0819031
activity,28.6199732,77.088561
activity,28.6234479,77.0919202
activity,28.6226568,77.0955455
activity,28.6225631,77.0952665
activity,28.6300965,77.0940113
activity,28.5750095,77.0675759
activity,28.5752361,77.067756
activity,28.5560688,77.0846576
